,Tweet,Brand/Product,Emotion,Brand
7910,This marks the third time someone had asked me to watch their iPad at #SxSW while they hit the restroomi. Guess I look trustworhy.,ipad,Neutral,Apple
7911,"#SXSW does the world really needs Google Circles, Fb will just implement it eventually",Other Google product or service,Negative,Google
7912,At an 80's theem Google party and Spazmatic is kill'n the stage!! HOOOOOOOoOoOOOo!!!! #SXSW,Google,Positive,Google
7913,"Big thanks to @mention for fast tracking a #SXSW app. From idea, to design, code, test, submit &amp; release in 3 days :)",Unknown,Neutral,Unknown
7914,"Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give me liberty and/or a free #sxswpass - please RT",iPad,Positive,Apple
7915,"Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give me liberty and/or a free #sxswpass - please RT&quot;",ipad,Neutral,Apple
7916,Apple gets to the core of #SXSW with it's pop up experiential shops #XM #Events {link},Apple,Positive,Apple
7917,"#Companies to watch, from the #SXSW trade show floor {link} #apps #features #hardware #ipad #iphone",ipad,Neutral,Apple
7918,#Social Is Too Important For #Google To Screw Up With A Big Launch Circus {link} via @mention #SXSW,google,Neutral,Google
7919,"Austin has two Apple Stores, actually. RT @mention @mention Brian - Austin doesn't have an Apple store but they built a pop up one for #SXSW",Apple,Neutral,Apple
7920,"Apple sets up 5,000-square-foot temporary store at #SXSW to sell new iPads, test potentialÛ_ {link} #socialmedia #ipad",apple,Neutral,Apple
7921,Apple sets up 5000 sqft store at #SXSW to sell #iPad2 {link},apple,Neutral,Apple
7922,Apple puts up a pop up store for #SXSW folks - awesome marketing {link} now where their audience is....,Apple,Positive,Apple
7923,Apple sets up a temporary store for South by Southwest on iPad2 launch day. {link} #sxsw,apple,Neutral,Apple
7924,Two thumbs up for #Popplet. Nice mind mapping app for the ipad and great for taking notes at #sxsw.,iPad or iPhone App,Positive,Apple
7925,Apple sets up temporary Austin store to serve the hordes of iPad 2 purchasers at #sxsw {link},iPad,Positive,Apple
7926,Apple Sets Up Temporary Megastore at SXSW by Nicholas Jackson - The Atlantic (blog) {link} #SXSW,apple,Neutral,Apple
7927,AmEx Teams Up With Foursquare {link} #GPS #SXSW #Social #commerce #credit #app #android #iphone #blackberry #viral #media,android,Neutral,Google
7928,recommends using google voice to separate work from life #evolvingworkplace #sxsw,google,Positive,Google
7929,wish I was with @mention listening to google's Marissa Mayer discuss new products including google hotpot - watch out yelp! #SXSW,Google,Positive,Google
7930,Good times with mashable  and the with google and the ACLU. Awesome #sxsw,Google,Positive,Google
7931,"&quot;This year's attendance exceeds last year's 13,000, the Apple pop-up store is 'flooded ...&quot; {link} via @mention #sxsw",apple,Neutral,Apple
7932,Don't miss your chance to win RT @mention Going to #SXSW? Come by the #EMC Consulting booth for your chance to win an iPad 2! @mention,ipad,Neutral,Apple
7933,"Epicurious, flipboard, CNN, wired, and MOMA as examples of good iPad design #SXSW  {link}",iPad or iPhone App,Positive,Apple
7934,"Developers, investors the market segment for iPad apps for those with disabilities is huge $220 billion in spending power #POURsite #sxsw",ipad,Neutral,Apple
7935,#SXSW News: Apple is getting into the music business? New device called an &quot;iPod&quot;. Like a compact disc player without the disk.,apple,Neutral,Apple
7936,"#sxsw news: Google to Launch Major New Social Network Called Circles, Possibly Today {link}",Other Google product or service,Positive,Google
7937,UberGenius: Uber Is Taking Control of SXSW Pedicabs {link} #iPhone #LIVESTRONG #NewYorkCity #SanFrancisco #SXSW,iphone,Neutral,Apple
7938,"#SXSW News: Yahoo.com is loosing search traffic to new site, Google.com. Doubt it will last tho w/ that weird name.",google,Neutral,Google
7939,Egads guys:get ahold of yourselves.Seems like a lot of men in BallroomD have a crush on @mention or was your ?really about Google?#SXSW,google,Neutral,Google
7940,hey tweeps! {link} -- a web industry party calendar u can put on ur iphone or ical &amp; keep track of what's goin on at #SXSW,iPad or iPhone App,Positive,Apple
7941,hey tweeps! a web industry party calendar u can put on ur iphone or ical &amp; keep track of what's goin on at #SXSW {link},iPad or iPhone App,Positive,Apple
7942,Here it is! Join actsofsharing.com and starting tonight the person with the most friends in their city by end of #SXSW wins an iPad 2!!!,ipad,Neutral,Apple
7943,Here it is! My #sxsw itinerary. All of these events are free and don't require band/badge. {link} Enjoy the fest :),Unknown,Neutral,Unknown
7944,So jealous! RT @mention Met the team that set up the #sxsw Apple store - set up whole place from nothing in 3 days. Great work!,Apple,Positive,Apple
7945,"Thank Zeus. He promises not to say gamification: Steve Krug (iPad user) Explains It All for You.
{link} #SXSW #skrugSXSW",ipad,Neutral,Apple
7946,"Apple fans. It looks like there will be a 3rd Apple store opening up in Austin for #SxSW if those are full, u can go2 1 of 4 in San Antonio.",apple,Neutral,Apple
7947,Robot wars. Steampunk time machines. Mystery boxes of electronics. Awesome Austin tacos. Super Happy Dev House + Google win #sxsw.,Google,Positive,Google
7948,#SXSW News... ÛÏ@mention Social Is Too Important For Google To Screw Up A Big Launch Circus {link} by @mention #in,google,Neutral,Google
7949,See Vanessa at the Mophie booth 1406 for iPad/iPhone backup battery. Life saver! #SXSW,ipad,Neutral,Apple
7950,Hey Marissa Mayer. Please tell us something new. Not about products Google launched months ago. #sxsw,Google,Negative,Google
7951,"Hey Marissa, Bill Cosby called. He wants his sweater back. #sxsw #google {link}",google,Neutral,Google
7952,"@mention safe travels, friend. And let me know what you think of the temporary Apple store at #sxsw",apple,Neutral,Apple
7953,Group messaging is hot right now - lots of buzz bc of #SXSW. Grt articles on @mention abt HeyWire {link} &amp; {link},Unknown,Neutral,Unknown
7954,"@mention san, listen in to what others are saying as it happens with #iHearNetwork for Android at #sxsw. yoroshiku onegai itashimasu!",android,Neutral,Google
7955,"Jadi penasaran RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",google,Neutral,Google
7956,"@mention saw a dude taking pictures with an iPad 2. Not gonna lie, it was seta amazing to see a &quot;camera&quot; w/ a screen that size. #sxsw",iPad,Positive,Apple
7957,@mention saw a man drop his iphone in a gutter last year. #SXSW,iphone,Neutral,Apple
7958,@mention Saw u r going to #SXSW? Download #GroundLink app &amp; ride in limo for $10 in Austin {link} see us booth 437,Unknown,Neutral,Unknown
7959,@mention Saw u r going to #SXSW. Dwnld #GroundLink app &amp; ride for $10 from Austin airport i{link} see us booth 437,Unknown,Neutral,Unknown
7960,@mention Saw u r going to #SXSW. Dwnld #GroundLink app &amp; ride for $10 in Austin during SXSWi {link} see us booth 437,Unknown,Neutral,Unknown
7961,@mention Saw u r going to #SXSW. Dwnld #GroundLink app &amp; ride for $10 in Austin during SXSWi{link} see us booth 437,Unknown,Neutral,Unknown
7962,"@mention saw ur article about Group Texting. Check out Smyle. Both Android and web #apps. Features Group chat, whiteboard, and more. #SXSW",android,Neutral,Google
7963,"@mention Saw you awesome educational iPhone music app tunehopper.  Good
Luck. #sxsw",iPad or iPhone App,Positive,Apple
7964,@mention says Google likely launching new social site today called Circles. will make influencers harder to distinguish. #sxswi #sxsw,google,Neutral,Google
7965,@mention says she feels sexier when she uses an @mention product:-) #sxsw-influence,Unknown,Neutral,Unknown
7966,"@mention says that foursquare is moving FullSteam ahead being a Recommendation Engine, to compete with Google and FB. #checkins #sxsw #sxswi",google,Neutral,Google
7967,My #SXSW schedule so far: {link},Unknown,Neutral,Unknown
7968,My small screen debut. #Monster #ipad #jobsearch app video for #SXSW video wall {link},ipad,Neutral,Apple
7969,Anyone else having issues with gmail and using google services? #SXSW.,Google,Negative,Google
7970,Anyone else having trouble synching your schedule with the android sxsw go app? #sxsw,Android App,Negative,Google
7971,Anyone else headed to Austin for #SXSW for the popup-store launch by Apple of the #iPad2 THIS Friday? Gonna miss @mention this year.,Apple,Positive,Apple
7972,"#socialmuse only on #Android available, genius lookalike, no music listening #appcircus #sxsw",Android App,Positive,Google
7973,"In response to Apple's #sxsw pop-up store, I'm hearing rumors of a @mention or @mention pop-up near Perimeter Mall #knowyouraudience",apple,Neutral,Apple
7974,I still use Tweetie for Mac &amp; I'm running Leopard. I'll be a pariah at #SXSW! I wish I at least had an Android! SOMETHING TO MAKE ME COOL.,Android,Positive,Google
7975,"&quot;Those who are use to strict designing rules for the iPhone, you need to relax when designing for the Android&quot;- @mention #uxamandroid #SXSW",android,Neutral,Google
7976,Anyone else with an iPhone getting the &quot;could not activate cellular data network&quot; error message? Is this a warning of #sxsw things to come?,iPhone,Negative,Apple
7977,"No surprise, consumerization of IT makes its way into conversation of cloud adoption - and Apple's UI influence on enterprise #cloud #sxsw",Apple,Positive,Apple
7978,"No surprise, the line for the Google &amp; Bing Q&amp;A is wrapped through the Austin Hilton. What would you ask, @mention #SXSW",google,Neutral,Google
7979,"No surprise... ÛÏ@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ",google,Neutral,Google
7980,Even the security guard at the popup apple store in Austin loves the new iPad #sxsw  {link},iPad,Positive,Apple
7981,I'm obsessed with this #sxsw go iphone app. Feckin genius. Crazy long list of sessions less scary.,iPad or iPhone App,Positive,Apple
7982,Gonna go see about rockin the Google party like a boss. #sxsw,Google,Positive,Google
7983,Great to see banks/money startups recognizing the future relevance of corps like Apple and Google #bankinnovation #sxsw,google,Positive,Google
7984,Syked to see Google's @mention talk about stuff.  #SXSW,Google,Positive,Google
7985,About to see how indie game development for the iPhone is going /cc @mention #sxsw,iphone,Neutral,Apple
7986,"@mention See how many apple men walking around delicious, golden apple, gala, etc. #sxsw",apple,Neutral,Apple
7987,Great to see topics avoiding the sexy/hot iPad conversation and hit the heart and soul (accessibility and the developing world) #sxsw,ipad,Positive,Apple
7988,At #SXSW seeing a demo of #Google maps for mobile 5.2. 3D rotational viewing is very cool,Other Google product or service,Positive,Google
7989,@mention seems like most #sxsw design talks focus on iPad/mobile.  I need to take @mention advice and go to talks outside my domain.,ipad,Neutral,Apple
7990,Apple to sell iPads in &quot;pop-up&quot; Apple store at #SXSW {link},apple,Positive,Apple
7991,Going to send my ipad on the mail before being to the office to finish @mention before #sxsw,ipad,Positive,Apple
7992,At SXSW? Send Your Best Photos &amp; Videos to... {link} #citizen_journalism #cnn #ireport #photography #sxsw #Cyber #iPhone,iphone,Neutral,Apple
7993,Great presentation on iPad Headaches. Great thinking on UX for the wundertablet. @mention #SXSW,iPad,Positive,Apple
7994,Great presentation: Touching Stories: Designing Digital Magazines for the iPad {link} #sxsw,iPad,Positive,Apple
7995,No iPad users getting 3g data. I'm going to download a 'world's smallest violin' app over the working 4G. #sxsw,ipad,Neutral,Apple
7996,"#sxsw in session - Guy Kawasaki, the Former chief evangelist of Apple.",apple,Neutral,Apple
7997,#Circles set to fail for being too complicated by June. RT @mention Google set to launch new social network #Circles today at #sxsw,Other Google product or service,Negative,Google
7998,At&amp;t set to launch 12 new android phones in 2011. #gsdm #sxsw,android,Neutral,Google
7999,Apple to set up temporary store at #SXSW for selling Ipad2 {link},apple,Neutral,Apple
8000,Great  museum naive presentation Google Art Project . Funny but cool. #sxsw,Other Google product or service,Positive,Google
8001,@mention several people/events/sessions on iPhone Apps #SXSW?,iphone,Neutral,Apple
8002,"Wishful: Several semis filled with Apple's iPad2, each surrounded by tech geek masses. Grab a box &amp; bump pay. Synching and joy ensues. #SXSW",apple,Positive,Apple
8003,#sxsw #LBSeverywhere Finkelstein &quot;~206k location aware apps (iOS &amp; Android)&quot;,android,Neutral,Google
8004,"#sxsw #dvsg &quot;Best chance to disrupt Visa &amp; Master Card are Facebook, Apple (via customers) &amp; mobile carriers (via NFC).&quot;",apple,Neutral,Apple
8005,#SXSW 41 shades of blue test @mention  {link},Unknown,Neutral,Unknown
8006,Pic - 41 shades of blue google test #sxsw #metricsdrivendesign {link},google,Neutral,Google
8007,Just finished taking photos in the #Google photobooth! You know I heart you! #SXSW (@mention Maggie Mae's w/ 101 others) {link},Google,Positive,Google
8008,"Just finished up a long day... and, ready to do it again tomorrow! Starting with @mention event and ending with the #cupcake #social #sxsw",Unknown,Neutral,Unknown
8009,"Really wishing I was in my hometown, helping to keep Austin weird at #sxsw. Instead, in bed with a cough, an apple, @mention and #WordPress.",apple,Neutral,Apple
8010,Wow. You should see the line to buy iPad 2 @mention #sxsw,iPad,Positive,Apple
